,Date,Open,High,Low,Close,Adj Close,Volume,dias_da_semana,dia_ou_noite
307,2003-03-24,57.099998,57.98,56.650002,56.75,34.737694,7233800,0,noite
308,2003-03-25,56.5,57.400002,56.029999,57.080002,34.939674,7645200,1,noite
309,2003-03-26,57.09,57.110001000000004,56.490002000000004,56.66,34.682594,6640500,2,noite
310,2003-03-27,56.0,57.34,55.700001,56.959998999999996,34.866226,5517600,3,noite
311,2003-03-28,56.0,57.599998,56.0,57.380001,35.123321999999995,5706900,4,noite
312,2003-03-31,56.75,58.450001,56.75,57.869999,35.423264,9597600,0,noite
313,2003-04-01,57.869999,58.599998,57.68,58.419998,35.759926,7793200,1,noite
314,2003-04-02,58.27,58.68,57.779999,58.41,35.753796,8450400,2,noite
315,2003-04-03,57.919998,58.389998999999996,57.240002000000004,57.459998999999996,35.172298,7423500,3,noite
316,2003-04-04,57.509997999999996,58.0,57.349998,57.84,35.404896,6748300,4,noite
317,2003-04-07,57.84,59.080002,57.200001,57.330002,35.092701,7225600,0,noite
318,2003-04-08,57.580002,58.0,57.200001,57.5,35.19677,5420100,1,noite
319,2003-04-09,57.02,58.099998,57.02,57.259997999999996,35.049862,6111200,2,noite
320,2003-04-10,57.720001,57.720001,56.709998999999996,57.209998999999996,35.019276,6612800,3,noite
321,2003-04-11,57.720001,58.139998999999996,57.330002,57.380001,35.123321999999995,5898700,4,noite
322,2003-04-14,57.389998999999996,57.990002000000004,57.25,57.779999,35.368164,4927300,0,noite
323,2003-04-15,56.5,57.200001,55.5,55.98,34.266342,13151900,1,noite
324,2003-04-16,55.98,56.200001,53.950001,54.389998999999996,33.293095,14857600,2,noite
325,2003-04-17,54.5,55.439999,54.5,55.009997999999996,33.672596,7654900,3,noite
326,2003-04-21,55.52,55.900002,55.040001000000004,55.360001000000004,33.886848,5406400,0,noite
327,2003-04-22,54.75,56.400002,54.720001,56.09,34.333690999999995,7359300,1,noite
328,2003-04-23,56.200001,57.0,56.049999,56.799999,34.768299,6474800,2,noite
329,2003-04-24,57.41,57.869999,56.380001,57.5,35.19677,12304400,3,noite
330,2003-04-25,57.5,57.66,55.799999,56.209998999999996,34.407146000000004,8366100,4,noite
331,2003-04-28,56.299999,57.330002,56.200001,57.009997999999996,34.896828,4361100,0,noite
332,2003-04-29,56.849998,57.209998999999996,56.5,56.889998999999996,34.82338,5867500,1,noite
333,2003-04-30,56.34,56.84,56.169998,56.360001000000004,34.49897,6948000,2,noite
334,2003-05-01,56.360001000000004,56.759997999999996,55.509997999999996,56.32,34.474476,6119400,3,noite
335,2003-05-02,55.950001,56.75,55.549999,56.639998999999996,34.670345000000005,6287800,4,noite
336,2003-05-05,56.259997999999996,57.16,56.259997999999996,56.459998999999996,34.560165000000005,5830100,0,noite
337,2003-05-06,56.709998999999996,57.0,56.400002,56.52,34.596909000000004,6477600,1,noite
338,2003-05-07,56.52,57.52,56.450001,57.009997999999996,34.896828,7731600,2,noite
339,2003-05-08,57.009997999999996,57.009997999999996,56.049999,56.439999,34.547928000000006,4605500,3,noite
340,2003-05-09,55.599998,56.549999,55.599998,56.34,34.486717,5803500,4,noite
341,2003-05-12,56.09,56.23,55.549999,56.16,34.376540999999996,7878200,0,noite
342,2003-05-13,56.0,56.0,55.150002,55.5,33.972542,7999900,1,noite
343,2003-05-14,55.869999,55.900002,55.009997999999996,55.349998,33.880722,7506700,2,noite
344,2003-05-15,55.490002000000004,55.939999,55.240002000000004,55.439999,33.93581,5033400,3,noite
345,2003-05-16,55.209998999999996,56.25,55.209998999999996,56.040001000000004,34.452236,6511800,4,noite
346,2003-05-19,55.700001,55.860001000000004,54.0,54.630001,33.585396,13579600,0,noite
347,2003-05-20,54.82,55.150002,53.330002,53.990002000000004,33.191921,10068600,1,noite
348,2003-05-21,54.099998,54.330002,53.18,53.450001,32.859943,9953700,2,noite
349,2003-05-22,53.450001,53.939999,53.220001,53.380001,32.816921,8354700,3,noite
350,2003-05-23,53.27,53.389998999999996,52.599998,53.09,32.638638,7360400,4,noite
351,2003-05-27,52.700001,53.599998,52.549999,53.419998,32.841507,9297900,1,noite
352,2003-05-28,53.700001,53.849998,53.23,53.66,32.989052,7836300,2,noite
353,2003-05-29,53.91,54.139998999999996,53.220001,53.389998999999996,32.823071,9358300,3,noite
354,2003-05-30,53.549999,54.400002,53.349998,54.349998,33.413265,8080800,4,noite
355,2003-06-02,54.349998,54.650002,53.130001,53.220001,32.718544,9658500,0,noite
356,2003-06-03,53.220001,54.099998,53.220001,53.849998,33.105862,7575600,1,noite
357,2003-06-04,53.98,54.439999,53.400002,54.060001,33.234951,9262100,2,noite
358,2003-06-05,52.5,53.25,51.630001,52.02,31.98082,21248300,3,noite
359,2003-06-06,53.25,53.419998,52.299999,52.75,32.429604,15792900,4,noite
360,2003-06-09,52.5,53.119999,52.09,52.720001,32.411163,8017600,0,noite
361,2003-06-10,52.779999,52.849998,51.900002,52.639998999999996,32.361973,8865100,1,noite
362,2003-06-11,52.919998,53.0,52.099998,53.0,32.583298,10413800,2,noite
363,2003-06-12,53.25,54.169998,53.099998,53.27,32.749297999999996,10491800,3,noite
364,2003-06-13,53.450001,53.799999,52.400002,52.560001,32.312785999999996,7977500,4,noite
365,2003-06-16,53.0,54.09,52.869999,53.700001,33.013649,9545300,0,noite
366,2003-06-17,54.549999,55.240002000000004,54.360001000000004,54.759997999999996,33.665306,10924900,1,noite
367,2003-06-18,54.75,55.189999,54.619999,54.950001,33.782112,8722200,2,noite
368,2003-06-19,55.5,55.57,54.049999,54.41,33.450138,7412300,3,noite
369,2003-06-20,54.849998,55.0,54.400002,54.450001,33.474734999999995,9671000,4,noite
370,2003-06-23,54.099998,54.349998,52.849998,53.349998,32.798458000000004,9568500,0,noite
371,2003-06-24,53.349998,53.790001000000004,52.599998,52.599998,32.337379,9972900,1,noite
372,2003-06-25,52.5,53.18,52.380001,52.470001,32.257465,6201700,2,noite
373,2003-06-26,52.220001,53.860001000000004,52.200001,52.299999,32.152958,8849400,3,noite
374,2003-06-27,51.25,52.450001,50.75,51.540001000000004,31.685703000000004,16472200,4,noite
375,2003-06-30,52.080002,52.369999,51.610001000000004,51.700001,31.784094,10305900,0,noite
376,2003-07-01,51.700001,52.639998999999996,51.490002000000004,52.419998,32.226738,9099000,1,noite
377,2003-07-02,52.16,53.060001,52.150002,52.900002,32.521824,8393800,2,noite
378,2003-07-03,52.900002,53.25,52.34,52.990002000000004,32.577141,5787000,3,noite
379,2003-07-07,53.23,53.68,52.599998,52.98,32.571007,8643500,0,noite
380,2003-07-08,52.470001,53.0,52.0,52.48,32.26363,10533000,1,noite
381,2003-07-09,52.150002,52.490002000000004,51.75,51.919998,31.919335999999998,10657100,2,noite
382,2003-07-10,51.400002,52.0,51.209998999999996,51.25,31.507441999999998,7541400,3,noite
383,2003-07-11,51.450001,51.93,51.34,51.880001,31.894762,7078000,4,noite
384,2003-07-14,53.299999,54.240002000000004,52.91,53.599998,32.952168,11927300,0,noite
385,2003-07-15,53.950001,54.189999,52.52,52.549999,32.306641,14243000,1,noite
386,2003-07-16,52.299999,53.049999,52.200001,52.599998,32.337379,8439300,2,noite
387,2003-07-17,52.849998,52.900002,52.02,52.27,32.134506,7052000,3,noite
388,2003-07-18,52.450001,52.75,51.849998,52.740002000000004,32.423462,7109900,4,noite
389,2003-07-21,52.68,52.740002000000004,51.25,51.380001,31.587357,7386400,0,noite
390,2003-07-22,51.299999,51.98,51.060001,51.759997999999996,31.820971000000004,5973400,1,noite
391,2003-07-23,51.970001,52.41,51.23,52.200001,32.09148,6448400,2,noite
392,2003-07-24,52.5,52.720001,51.580002,51.700001,31.784094,5811500,3,noite
393,2003-07-25,51.25,52.25,51.25,52.23,32.109921,5566800,4,noite
394,2003-07-28,51.759997999999996,51.939999,51.290001000000004,51.459998999999996,31.636543,7658800,0,noite
395,2003-07-29,51.5,51.639998999999996,50.549999,50.630001,31.126265000000004,9468700,1,noite
396,2003-07-30,50.950001,51.119999,50.630001,51.07,31.39678,7023400,2,noite
397,2003-07-31,51.599998,52.650002,51.290001000000004,51.790001000000004,31.839415000000002,9118200,3,noite
398,2003-08-01,50.950001,50.950001,50.150002,50.43,31.003319,9969800,4,noite
399,2003-08-04,50.43,51.0,49.970001,50.599998,31.107824,7644700,0,noite
400,2003-08-05,50.740002000000004,50.75,49.779999,49.779999,30.603720000000003,6961000,1,noite
401,2003-08-06,49.990002000000004,50.779999,49.709998999999996,50.209998999999996,30.868074,9183800,2,noite
402,2003-08-07,50.07,51.919998,50.029999,51.799999,31.845575,8894900,3,noite
403,2003-08-08,52.0,52.25,51.25,51.75,31.814822999999997,5812500,4,noite
404,2003-08-11,51.5,51.93,51.349998,51.68,31.771803000000002,4549400,0,noite
405,2003-08-12,51.599998,51.669998,50.279999,51.259997999999996,31.513584,9200300,1,noite
406,2003-08-13,51.299999,51.419998,50.619999,50.990002000000004,31.347596999999997,5934200,2,noite
407,2003-08-14,51.099998,51.299999,50.700001,51.0,31.353740999999996,5158600,3,noite
408,2003-08-15,51.049999,51.189999,50.700001,51.049999,31.532856,3628500,4,noite
409,2003-08-18,50.869999,51.09,50.349998,50.419998,31.143732,5409600,0,noite
410,2003-08-19,50.900002,50.900002,49.740002000000004,50.060001,30.921353999999997,9500600,1,noite
411,2003-08-20,50.0,50.5,49.77,50.029999,30.902826,7051600,2,noite
412,2003-08-21,49.799999,50.23,49.200001,49.400002,30.513685,9703700,3,noite
413,2003-08-22,49.490002000000004,49.990002000000004,49.0,49.540001000000004,30.600149,11107900,4,noite
414,2003-08-25,49.709998999999996,49.830002,49.310001,49.57,30.618703999999997,5767800,0,noite
415,2003-08-26,49.669998,49.919998,49.02,49.669998,30.680471,7533700,1,noite
416,2003-08-27,49.310001,49.57,49.200001,49.259997999999996,30.427219,6424000,2,noite
417,2003-08-28,49.259997999999996,49.349998,49.0,49.139998999999996,30.353091999999997,6193000,3,noite
418,2003-08-29,49.139998999999996,49.77,49.009997999999996,49.580002,30.624868,9042400,4,noite
419,2003-09-02,49.779999,50.130001,49.41,50.0,30.88431,8743800,1,noite
420,2003-09-03,50.0,50.27,49.48,50.240002000000004,31.032543,10443900,2,noite
421,2003-09-04,50.490002000000004,51.279999,50.18,51.119999,31.576109000000002,10095200,3,noite
422,2003-09-05,50.869999,51.110001000000004,50.290001000000004,50.5,31.193141999999998,6484500,4,noite
423,2003-09-08,50.98,51.48,50.900002,51.299999,31.687296000000003,9227800,0,noite
424,2003-09-09,51.25,51.439999,50.98,51.25,31.656421999999996,6998800,1,noite
425,2003-09-10,51.25,52.32,51.18,52.040001000000004,32.144375,12737700,2,noite
426,2003-09-11,52.299999,52.5,51.939999,52.25,32.27409,8816200,3,noite
427,2003-09-12,52.029999,52.040001000000004,51.369999,51.630001,31.891132,9696900,4,noite
428,2003-09-15,51.040001000000004,52.400002,50.150002,50.84,31.403162,21815700,0,noite
429,2003-09-16,50.849998,51.060001,50.450001,50.849998,31.409327,11059100,1,noite
430,2003-09-17,50.630001,50.830002,50.099998,50.220001,31.020203000000002,9030800,2,noite
431,2003-09-18,50.200001,50.900002,50.18,50.740002000000004,31.341393,7944300,3,noite
432,2003-09-19,50.740002000000004,50.740002000000004,50.139998999999996,50.310001,31.075783,9730000,4,noite
433,2003-09-22,50.099998,50.189999,49.810001,50.18,30.995489000000003,6628000,0,noite
434,2003-09-23,50.349998,50.5,49.939999,50.02,30.89665,7070800,1,noite
435,2003-09-24,50.02,50.02,49.400002,49.450001,30.544566999999997,9569000,2,noite
436,2003-09-25,49.459998999999996,49.900002,49.450001,49.529999,30.594,6957700,3,noite
437,2003-09-26,49.529999,49.639998999999996,49.09,49.18,30.377792,7817700,4,noite
438,2003-09-29,49.18,49.919998,49.130001,49.860001000000004,30.797825,8355600,0,noite
439,2003-09-30,49.709998999999996,49.82,49.279999,49.52,30.58782,8676900,1,noite
440,2003-10-01,49.709998999999996,50.27,49.400002,50.27,31.051065,9406600,2,noite
441,2003-10-02,50.389998999999996,50.389998999999996,49.950001,50.299999,31.069599,6463400,3,noite
442,2003-10-03,50.73,50.950001,50.0,50.110001000000004,30.952242,6881200,4,noite
443,2003-10-06,50.119999,50.439999,49.759997999999996,50.16,30.983128000000004,5738500,0,noite
444,2003-10-07,50.040001000000004,50.220001,49.799999,50.099998,30.946053999999997,7125000,1,noite
445,2003-10-08,50.060001,50.099998,49.599998,49.779999,30.748410999999997,6486900,2,noite
446,2003-10-09,50.200001,50.23,49.18,49.389998999999996,30.507515,10796700,3,noite
447,2003-10-10,49.389998999999996,49.389998999999996,49.07,49.240002000000004,30.41485,6755200,4,noite
448,2003-10-13,49.700001,49.860001000000004,49.490002000000004,49.790001000000004,30.754599,5346900,0,noite
449,2003-10-14,50.630001,50.98,50.400002,50.93,31.458754,14548500,1,noite
450,2003-10-15,51.099998,51.150002,50.299999,50.5,31.193141999999998,12480200,2,noite
451,2003-10-16,50.5,50.75,50.32,50.689999,31.310509000000003,6534700,3,noite
452,2003-10-17,50.860001000000004,50.889998999999996,50.27,50.41,31.137545000000003,7347500,4,noite
453,2003-10-20,50.599998,50.779999,50.360001000000004,50.630001,31.273453000000003,5039700,0,noite
454,2003-10-21,50.639998999999996,51.02,50.560001,50.849998,31.409327,7156800,1,noite
455,2003-10-22,50.200001,50.689999,49.75,49.91,30.828714,7735900,2,noite
456,2003-10-23,49.950001,50.450001,49.919998,50.299999,31.069599,6739200,3,noite
457,2003-10-24,50.310001,50.349998,49.650002,50.349998,31.100497999999998,7064400,4,noite
458,2003-10-27,50.349998,50.669998,49.779999,49.919998,30.834878999999997,5234800,0,noite
459,2003-10-28,49.990002000000004,50.549999,49.849998,50.540001000000004,31.217861,6850800,1,noite
460,2003-10-29,50.5,50.560001,48.049999,49.48,30.563103,27913000,2,noite
461,2003-10-30,49.48,49.939999,49.290001000000004,49.48,30.563103,10683700,3,noite
462,2003-10-31,49.599998,50.330002,49.59,50.330002,31.088146000000002,10290300,4,noite
463,2003-11-03,50.080002,50.200001,49.740002000000004,49.779999,30.748410999999997,6867700,0,noite
464,2003-11-04,49.349998,49.66,49.0,49.150002,30.359264000000003,7687600,1,noite
465,2003-11-05,48.950001,49.650002,48.759997999999996,49.150002,30.359264000000003,7414600,2,noite
466,2003-11-06,49.099998,49.25,48.75,49.169998,30.371624,6903000,3,noite
467,2003-11-07,48.970001,49.790001000000004,48.75,48.810001,30.149265000000003,6379700,4,noite
468,2003-11-10,48.799999,48.98,48.259997999999996,48.73,30.099838000000002,6036000,0,noite
469,2003-11-11,48.740002000000004,49.240002000000004,48.540001000000004,49.080002,30.316028999999997,6447100,1,noite
470,2003-11-12,49.439999,49.5,49.119999,49.5,30.575461999999998,5537300,2,noite
471,2003-11-13,49.41,50.669998,49.27,50.34,31.094326000000002,11116400,3,noite
472,2003-11-14,50.68,52.450001,50.59,52.119999,32.348007,21457900,4,noite
473,2003-11-17,51.5,52.060001,51.330002,51.669998,32.068729,6821900,0,noite
474,2003-11-18,51.93,52.889998999999996,51.68,51.939999,32.236290000000004,10571900,1,noite
475,2003-11-19,51.900002,52.490002000000004,51.900002,52.259997999999996,32.434895000000004,6516900,2,noite
476,2003-11-20,52.049999,52.25,51.380001,51.490002000000004,31.957015999999996,6020100,3,noite
477,2003-11-21,51.490002000000004,51.5,50.599998,50.880001,31.578428000000002,7780800,4,noite
478,2003-11-24,50.130001,51.5,50.130001,51.48,31.950796,7948700,0,noite
479,2003-11-25,51.23,51.23,50.43,50.689999,31.460499,11494200,1,noite
480,2003-11-26,50.720001,50.720001,49.200001,49.700001,30.846054,16251300,2,noite
481,2003-11-28,49.25,49.549999,49.200001,49.299999,30.597775,5466300,4,noite
482,2003-12-01,50.299999,50.299999,49.299999,49.5,30.721931,10666100,0,noite
483,2003-12-02,49.490002000000004,49.490002000000004,48.93,48.950001,30.380575,11245300,1,noite
484,2003-12-03,49.200001,49.450001,49.009997999999996,49.16,30.510914,10067000,2,noite
485,2003-12-04,49.27,49.549999,49.110001000000004,49.330002,30.616413,7913700,3,noite
486,2003-12-05,49.580002,49.689999,48.990002000000004,49.16,30.510914,7078800,4,noite
487,2003-12-08,49.360001000000004,50.279999,49.299999,49.849998,30.939169,11066100,0,noite
488,2003-12-09,50.150002,50.27,49.849998,50.009997999999996,31.038458000000002,10652200,1,noite
489,2003-12-10,50.009997999999996,50.299999,49.900002,50.25,31.187418,8141400,2,noite
490,2003-12-11,49.900002,50.240002000000004,49.900002,50.0,31.032261,7535700,3,noite
491,2003-12-12,48.790001000000004,49.849998,48.790001000000004,49.389998999999996,30.653658,10924400,4,noite
492,2003-12-15,50.099998,50.099998,49.25,49.459998999999996,30.6971,12387200,0,noite
493,2003-12-16,49.330002,49.73,49.119999,49.419998,30.672287,10641600,1,noite
494,2003-12-17,49.299999,49.529999,49.130001,49.349998,30.628826,7847100,2,noite
495,2003-12-18,49.200001,49.970001,49.200001,49.970001,31.013638,9461900,3,noite
496,2003-12-19,50.200001,50.200001,49.889998999999996,50.099998,31.094305,12128400,4,noite
497,2003-12-22,50.080002,50.48,49.889998999999996,50.48,31.330146999999997,7724500,0,noite
498,2003-12-23,50.23,50.77,50.200001,50.549999,31.373592,8099500,1,noite
499,2003-12-24,50.549999,50.740002000000004,50.299999,50.73,31.485321000000003,2983100,2,noite
500,2003-12-26,50.560001,50.709998999999996,50.5,50.619999,31.417046000000003,1279600,4,noite
501,2003-12-29,50.849998,51.25,50.740002000000004,51.25,31.808069,6589200,0,noite
502,2003-12-30,51.25,51.619999,51.0,51.369999,31.882534000000003,5881800,1,noite
503,2003-12-31,51.290001000000004,51.740002000000004,51.209998999999996,51.66,32.062515000000005,5580900,2,noite
504,2004-01-02,51.66,52.09,51.400002,51.66,32.062515000000005,6463600,4,noite
505,2004-01-05,52.0,52.080002,51.5,51.959998999999996,32.248699,8433800,0,noite
506,2004-01-06,51.709998999999996,52.09,51.549999,51.73,32.105976,7298000,1,noite
507,2004-01-07,51.650002,51.779999,51.459998999999996,51.75,32.118389,7279200,2,noite
508,2004-01-08,51.75,51.990002000000004,51.5,51.990002000000004,32.26733,6464900,3,noite
509,2004-01-09,51.900002,51.900002,51.389998999999996,51.400002,31.901146,6427300,4,noite
510,2004-01-12,51.490002000000004,52.5,51.48,52.389998999999996,32.515591,10459500,0,noite
511,2004-01-13,52.400002,52.75,52.040001000000004,52.25,32.428699,7402800,1,noite
512,2004-01-14,52.18,52.41,51.889998999999996,52.0,32.273540000000004,6410600,2,noite
513,2004-01-15,52.07,52.75,51.66,51.84,32.174225,7112400,3,noite
514,2004-01-16,51.490002000000004,51.490002000000004,50.43,50.450001,31.311535,15364000,4,noite
515,2004-01-20,50.799999,51.950001,50.799999,51.5,31.963221,14023400,1,noite
516,2004-01-21,51.509997999999996,52.650002,51.5,52.560001,32.621105,11084500,2,noite
517,2004-01-22,52.650002,53.209998999999996,52.619999,53.049999,32.925224,8893500,3,noite
518,2004-01-23,53.299999,53.549999,52.75,53.0,32.894188,9367400,4,noite
519,2004-01-26,53.0,53.610001000000004,52.880001,53.5,33.204516999999996,7999100,0,noite
520,2004-01-27,53.349998,53.700001,53.279999,53.279999,33.067959,8900400,1,noite
521,2004-01-28,53.400002,53.619999,53.110001000000004,53.16,32.993481,8381300,2,noite
522,2004-01-29,53.200001,54.040001000000004,53.029999,53.889998999999996,33.44656,7692000,3,noite
523,2004-01-30,53.82,53.919998,53.349998,53.419998,33.15485,6592900,4,noite
524,2004-02-02,53.41,53.889998999999996,53.049999,53.529999,33.223141,7009400,0,noite
525,2004-02-03,53.650002,53.91,53.41,53.84,33.415527000000004,5047600,1,noite
526,2004-02-04,53.98,54.82,53.849998,54.48,33.812725,9436700,2,noite
527,2004-02-05,54.549999,54.849998,54.360001000000004,54.5,33.825138,7138300,3,noite
528,2004-02-06,54.490002000000004,54.650002,54.07,54.150002,33.607925,6603100,4,noite
529,2004-02-09,54.23,54.299999,53.619999,54.110001000000004,33.583107,6071800,0,noite
530,2004-02-10,54.110001000000004,54.650002,54.07,54.43,33.7817,5686200,1,noite
531,2004-02-11,54.279999,54.84,54.0,54.650002,33.918251,7302400,2,noite
532,2004-02-12,54.490002000000004,54.900002,54.310001,54.599998,34.03669,5764400,3,noite
533,2004-02-13,54.619999,54.860001000000004,54.09,54.23,33.806049,4994700,4,noite
534,2004-02-17,54.48,54.630001,54.189999,54.41,33.918243,4818400,1,noite
535,2004-02-18,54.099998,54.220001,53.82,53.889998999999996,33.59409,4725700,2,noite
536,2004-02-19,54.0,54.150002,53.560001,53.57,33.394615,8285800,3,noite
537,2004-02-20,53.75,53.790001000000004,53.25,53.299999,33.226299,7212400,4,noite
538,2004-02-23,53.490002000000004,53.490002000000004,52.790001000000004,53.049999,33.070457,7412800,0,noite
539,2004-02-24,53.509997999999996,54.32,53.509997999999996,54.18,33.774864,12268600,1,noite
540,2004-02-25,53.950001,54.32,53.75,54.060001,33.700069,7286100,2,noite
541,2004-02-26,53.68,54.290001000000004,53.68,53.970001,33.64397,4962700,3,noite
542,2004-02-27,54.0,54.400002,53.900002,53.91,33.606567,4967100,4,noite
543,2004-03-01,54.490002000000004,54.490002000000004,53.509997999999996,53.759997999999996,33.513039,6921500,0,noite
544,2004-03-02,53.52,53.700001,52.810001,52.869999,32.958252,10710000,1,noite
545,2004-03-03,52.700001,53.400002,52.700001,53.220001,33.176429999999996,6706500,2,noite
546,2004-03-04,53.049999,53.220001,52.84,53.029999,33.05798,3958000,3,noite
547,2004-03-05,52.82,53.529999,52.77,53.130001,33.120312,7141300,4,noite
548,2004-03-08,53.43,53.759997999999996,52.990002000000004,53.099998,33.101624,5588400,0,noite
549,2004-03-09,53.040001000000004,53.049999,52.549999,52.669998,32.83358,6423800,1,noite
550,2004-03-10,52.610001000000004,52.740002000000004,51.73,51.77,32.272526,9345100,2,noite
551,2004-03-11,51.650002,52.299999,51.0,51.110001000000004,31.861074,9841900,3,noite
552,2004-03-12,51.150002,51.240002000000004,50.5,50.709998999999996,31.611732,10039500,4,noite
553,2004-03-15,50.709998999999996,51.099998,50.290001000000004,50.57,31.524464000000002,7877500,0,noite
554,2004-03-16,50.77,51.220001,50.610001000000004,51.080002,31.84239,6583200,1,noite
555,2004-03-17,51.299999,51.639998999999996,50.619999,50.880001,31.717722,7599200,2,noite
556,2004-03-18,50.919998,51.369999,50.889998999999996,50.98,31.78006,6196900,3,noite
557,2004-03-19,50.990002000000004,51.139998999999996,50.009997999999996,50.049999,31.200308000000003,10158900,4,noite
558,2004-03-22,50.049999,50.060001,49.25,49.5,30.857446999999997,9306200,0,noite
559,2004-03-23,50.029999,50.029999,49.349998,49.650002,30.950943,6573300,1,noite
560,2004-03-24,49.549999,49.990002000000004,49.5,49.650002,30.950943,6845700,2,noite
561,2004-03-25,49.950001,50.259997999999996,49.450001,50.200001,31.293814,9804900,3,noite
562,2004-03-26,50.5,50.5,50.049999,50.130001,31.250177,5767800,4,noite
563,2004-03-29,50.41,50.869999,50.400002,50.57,31.524464000000002,6578300,0,noite
564,2004-03-30,50.509997999999996,50.849998,50.279999,50.419998,31.430947999999997,5754900,1,noite
565,2004-03-31,50.549999,50.919998,50.299999,50.720001,31.617962,7201900,2,noite
566,2004-04-01,51.049999,51.23,50.369999,50.52,31.493305,6380700,3,noite
567,2004-04-02,49.900002,51.25,49.900002,51.18,31.904721999999996,7411400,4,noite
568,2004-04-05,51.18,51.52,50.810001,51.52,32.116684,7122000,0,noite
569,2004-04-06,51.099998,51.5,51.060001,51.48,32.09174,5042500,1,noite
570,2004-04-07,51.48,51.740002000000004,51.290001000000004,51.380001,32.029404,6221500,2,noite
571,2004-04-08,51.75,51.799999,50.529999,50.869999,31.711481,8022200,3,noite
572,2004-04-12,50.860001000000004,51.25,50.810001,51.200001,31.917203999999998,5346000,0,noite
573,2004-04-13,51.939999,52.099998,51.34,51.389998999999996,32.035629,10773300,1,noite
574,2004-04-14,51.330002,52.599998,51.259997999999996,52.599998,32.789928,9254300,2,noite
575,2004-04-15,52.98,54.77,52.869999,54.52,33.986828,19346800,3,noite
576,2004-04-16,54.669998,54.689999,53.799999,54.130001,33.74371,11372700,4,noite
577,2004-04-19,53.77,54.060001,53.389998999999996,53.919998,33.612792999999996,7614800,0,noite
578,2004-04-20,53.709998999999996,53.779999,53.040001000000004,53.130001,33.120312,7574100,1,noite
579,2004-04-21,53.049999,53.950001,53.02,53.68,33.463181,7676200,2,noite
580,2004-04-22,53.43,53.98,53.209998999999996,53.639998999999996,33.438244,7143200,3,noite
581,2004-04-23,53.540001000000004,53.860001000000004,53.349998,53.68,33.463181,5926700,4,noite
582,2004-04-26,53.689999,53.98,53.57,53.900002,33.60033,5911500,0,noite
583,2004-04-27,53.900002,54.650002,53.889998999999996,54.360001000000004,33.887085,8520100,1,noite
584,2004-04-28,54.25,54.470001,53.91,54.189999,33.781096999999995,6545900,2,noite
585,2004-04-29,54.150002,54.259997999999996,53.68,54.099998,33.724998,6278100,3,noite
586,2004-04-30,54.029999,54.549999,53.880001,54.029999,33.681362,7359100,4,noite
587,2004-05-03,54.220001,54.990002000000004,54.139998999999996,54.93,34.242405,7374300,0,noite
588,2004-05-04,54.779999,55.009997999999996,54.419998,54.799999,34.161369,6534900,1,noite
589,2004-05-05,54.5,54.740002000000004,54.02,54.080002,33.712551,6399200,2,noite
590,2004-05-06,54.040001000000004,55.040001000000004,54.02,54.84,34.186283,8673000,3,noite
591,2004-05-07,55.02,55.98,54.959998999999996,55.299999,34.473061,11046000,4,noite
592,2004-05-10,54.77,55.950001,54.77,55.450001,34.566573999999996,11477400,0,noite
593,2004-05-11,55.889998999999996,56.389998999999996,54.91,55.139998999999996,34.373318,8244600,1,noite
594,2004-05-12,55.0,55.27,54.509997999999996,55.240002000000004,34.43565,5798200,2,noite
595,2004-05-13,55.240002000000004,55.25,54.57,54.93,34.242405,6619200,3,noite
596,2004-05-14,54.540001000000004,54.98,54.07,54.52,34.164089000000004,5393000,4,noite
597,2004-05-17,54.18,55.099998,54.130001,54.700001,34.276875,6229800,0,noite
598,2004-05-18,54.869999,54.889998999999996,54.529999,54.630001,34.232994,5361600,1,noite
599,2004-05-19,54.790001000000004,54.84,54.279999,54.279999,34.013687,5748700,2,noite
600,2004-05-20,54.240002000000004,54.790001000000004,54.220001,54.580002,34.201679,4560300,3,noite
601,2004-05-21,54.68,55.040001000000004,54.560001,54.939999,34.427273,6605800,4,noite
602,2004-05-24,54.990002000000004,55.080002,54.23,54.310001,34.032482,6242700,0,noite
603,2004-05-25,54.150002,55.700001,54.119999,55.360001000000004,34.690449,8148300,1,noite
604,2004-05-26,55.200001,55.919998,55.169998,55.48,34.765644,9073300,2,noite
605,2004-05-27,55.650002,55.880001,55.57,55.790001000000004,34.959903999999995,5652800,3,noite
606,2004-05-28,55.599998,55.84,54.919998,55.709998999999996,34.909771,5505500,4,noite
607,2004-06-01,55.23,55.880001,55.150002,55.77,34.947365000000005,5164300,1,noite
608,2004-06-02,55.82,56.549999,55.759997999999996,56.200001,35.216827,7907800,2,noite
609,2004-06-03,56.0,56.93,55.970001,56.59,35.461220000000004,8850000,3,noite
610,2004-06-04,56.580002,56.790001000000004,56.279999,56.380001,35.32962,5193600,4,noite
611,2004-06-07,56.529999,56.720001,56.169998,56.720001,35.542675,4924100,0,noite
612,2004-06-08,56.720001,57.279999,56.650002,56.970001,35.699333,7499600,1,noite
613,2004-06-09,56.959998999999996,56.970001,56.580002,56.759997999999996,35.567734,3891400,2,noite
614,2004-06-10,56.75,57.23,56.700001,57.07,35.76202,4404200,3,noite
615,2004-06-14,56.790001000000004,57.189999,56.790001000000004,57.009997999999996,35.724392,4257000,0,noite
616,2004-06-15,56.75,56.849998,55.93,56.209998999999996,35.223103,8312400,1,noite
